work_order_id,equipment_id,work_order_type,description,priority,status,creation_date,planned_date,completion_date,assigned_technician,estimated_hours,actual_hours
WO3522,EQ029,Maintenance préventive,Maintenance Presse hydraulique 29 - Contrôle,Programmé,Terminé,2025-06-12,2025-06-19,2025-06-21,Claire Bernard,11,1
WO3523,EQ056,Révision générale,Maintenance Convoyeur 56 - Réparation,Programmé,Terminé,2025-05-17,2025-05-22,2025-05-21,Jean Leroy,4,14
WO3524,EQ145,Maintenance corrective,Maintenance Ventilateur 145 - Contrôle,Programmé,Terminé,2025-08-24,2025-08-29,2025-08-29,Jean Leroy,6,16
WO3525,EQ110,Dépannage urgent,Maintenance Moteur électrique 110 - Vérification,Programmé,Terminé,2025-06-28,2025-07-09,2025-07-11,Pierre Moreau,2,13
WO3526,EQ035,Maintenance préventive,Maintenance Transformateur 35 - Remplacement,Urgent,Terminé,2025-06-02,2025-06-14,2025-06-19,Claire Bernard,16,17
WO3527,EQ199,Amélioration,Maintenance Convoyeur 199 - Réparation,Normal,Annulé,2025-07-09,2025-07-20,,Jean Leroy,5,
WO3528,EQ005,Nettoyage,Maintenance Presse hydraulique 05 - Vérification,Normal,Annulé,2025-08-14,2025-08-19,,Pierre Moreau,1,
WO3529,EQ064,Révision générale,Maintenance Échangeur thermique 64 - Remplacement,Normal,Terminé,2025-07-11,2025-07-16,2025-07-19,Marie Durand,2,8
WO3530,EQ141,Nettoyage,Maintenance Presse hydraulique 141 - Contrôle,Programmé,Terminé,2025-10-12,2025-10-24,2025-10-27,Marie Durand,10,11
WO3531,EQ390,Dépannage urgent,Maintenance Pompe centrifuge 390 - Réparation,Urgent,En cours,2025-10-15,2025-10-21,,Pierre Moreau,4,
WO3532,EQ211,Maintenance corrective,Maintenance Groupe électrogène 211 - Contrôle,Normal,Terminé,2025-10-16,2025-10-18,2025-10-17,Claire Bernard,1,9
WO3533,EQ048,Maintenance corrective,Maintenance Réducteur 48 - Réparation,Normal,Terminé,2025-08-14,2025-08-26,2025-08-31,Sophie Laurent,5,9
WO3534,EQ023,Inspection,Maintenance Robot industriel 23 - Contrôle,Très urgent,Terminé,2025-05-10,2025-05-21,2025-05-20,Marie Durand,13,8
WO3535,EQ429,Maintenance préventive,Maintenance Ventilateur 429 - Réparation,Urgent,Terminé,2025-06-16,2025-06-26,2025-06-30,Jean Leroy,5,7
WO3536,EQ051,Révision générale,Maintenance Groupe électrogène 51 - Remplacement,Très urgent,Annulé,2025-07-24,2025-07-30,,Claire Bernard,10,
WO3537,EQ362,Inspection,Maintenance Compresseur 362 - Remplacement,Programmé,Terminé,2025-09-30,2025-10-04,2025-10-02,Jean Leroy,8,6
WO3538,EQ293,Maintenance corrective,Maintenance Réducteur 293 - Remplacement,Normal,Terminé,2025-09-29,2025-10-09,2025-10-14,Marie Durand,10,18
WO3539,EQ434,Dépannage urgent,Maintenance Chaudière 434 - Vérification,Normal,Annulé,2025-06-29,2025-07-13,,Sophie Laurent,12,
WO3540,EQ368,Maintenance préventive,Maintenance Compresseur 368 - Contrôle,Urgent,Terminé,2025-09-01,2025-09-13,2025-09-11,Martin Dubois,8,14
WO3541,EQ286,Amélioration,Maintenance Pompe centrifuge 286 - Réparation,Urgent,Annulé,2025-07-07,2025-07-20,,Pierre Moreau,8,
WO3542,EQ032,Maintenance préventive,Maintenance Compresseur 32 - Remplacement,Programmé,Terminé,2025-08-21,2025-09-02,2025-09-06,Pierre Moreau,15,15
WO3543,EQ159,Inspection,Maintenance Transformateur 159 - Réparation,Très urgent,Terminé,2025-05-09,2025-05-14,2025-05-17,Claire Bernard,10,17
WO3544,EQ235,Révision générale,Maintenance Compresseur 235 - Remplacement,Très urgent,Terminé,2025-09-04,2025-09-09,2025-09-07,Sophie Laurent,4,19
WO3545,EQ390,Maintenance préventive,Maintenance Pompe centrifuge 390 - Vérification,Très urgent,Terminé,2025-07-31,2025-08-12,2025-08-10,Martin Dubois,4,12
WO3546,EQ273,Amélioration,Maintenance Robot industriel 273 - Contrôle,Urgent,Terminé,2025-08-19,2025-08-21,2025-08-25,Marie Durand,11,4
WO3547,EQ140,Dépannage urgent,Maintenance Compresseur 140 - Remplacement,Urgent,Terminé,2025-06-07,2025-06-20,2025-06-24,Martin Dubois,13,17
WO3548,EQ288,Inspection,Maintenance Moteur électrique 288 - Contrôle,Normal,Annulé,2025-07-30,2025-08-13,,Pierre Moreau,15,
WO3549,EQ377,Inspection,Maintenance Chaudière 377 - Contrôle,Urgent,Terminé,2025-08-22,2025-09-02,2025-08-31,Marie Durand,4,17
WO3550,EQ224,Révision générale,Maintenance Presse hydraulique 224 - Réparation,Programmé,Terminé,2025-05-19,2025-05-28,2025-05-29,Pierre Moreau,11,1
WO3551,EQ363,Maintenance corrective,Maintenance Transformateur 363 - Réparation,Très urgent,Annulé,2025-06-23,2025-06-30,,Jean Leroy,6,
WO3552,EQ184,Dépannage urgent,Maintenance Robot industriel 184 - Réparation,Très urgent,Terminé,2025-10-21,2025-11-02,2025-11-06,Pierre Moreau,12,19
WO3553,EQ222,Révision générale,Maintenance Réducteur 222 - Vérification,Programmé,En cours,2025-10-26,2025-11-04,,Sophie Laurent,2,
WO3554,EQ154,Dépannage urgent,Maintenance Échangeur thermique 154 - Contrôle,Normal,Annulé,2025-06-10,2025-06-17,,Claire Bernard,1,
WO3555,EQ372,Maintenance corrective,Maintenance Échangeur thermique 372 - Remplacement,Normal,Terminé,2025-06-15,2025-06-24,2025-06-22,Pierre Moreau,5,20
WO3556,EQ130,Amélioration,Maintenance Réducteur 130 - Vérification,Normal,Annulé,2025-08-23,2025-08-24,,Claire Bernard,12,
WO3557,EQ407,Révision générale,Maintenance Transformateur 407 - Remplacement,Très urgent,Terminé,2025-09-30,2025-10-07,2025-10-10,Pierre Moreau,9,12
WO3558,EQ092,Maintenance corrective,Maintenance Transformateur 92 - Contrôle,Normal,Terminé,2025-09-25,2025-10-02,2025-10-01,Pierre Moreau,15,20
WO3559,EQ197,Maintenance préventive,Maintenance Compresseur 197 - Remplacement,Très urgent,Terminé,2025-07-22,2025-07-27,2025-07-27,Claire Bernard,3,6
WO3560,EQ315,Maintenance corrective,Maintenance Convoyeur 315 - Remplacement,Normal,Terminé,2025-06-03,2025-06-05,2025-06-10,Martin Dubois,12,3
WO3561,EQ240,Maintenance préventive,Maintenance Convoyeur 240 - Réparation,Programmé,Ouvert,2025-11-02,2025-11-08,,Martin Dubois,2,
WO3562,EQ272,Révision générale,Maintenance Transformateur 272 - Remplacement,Très urgent,Terminé,2025-10-05,2025-10-14,2025-10-13,Pierre Moreau,7,6
WO3563,EQ352,Amélioration,Maintenance Échangeur thermique 352 - Remplacement,Normal,Terminé,2025-06-25,2025-07-01,2025-07-02,Claire Bernard,8,4
WO3564,EQ314,Amélioration,Maintenance Convoyeur 314 - Vérification,Programmé,Terminé,2025-10-13,2025-10-17,2025-10-16,Sophie Laurent,1,3
WO3565,EQ191,Maintenance préventive,Maintenance Convoyeur 191 - Réparation,Urgent,En cours,2025-11-02,2025-11-09,,Martin Dubois,10,
WO3566,EQ283,Nettoyage,Maintenance Ventilateur 283 - Vérification,Très urgent,Annulé,2025-05-13,2025-05-26,,Sophie Laurent,4,
WO3567,EQ285,Maintenance préventive,Maintenance Transformateur 285 - Remplacement,Très urgent,Annulé,2025-10-01,2025-10-04,,Pierre Moreau,12,
WO3568,EQ406,Nettoyage,Maintenance Réducteur 406 - Réparation,Très urgent,Terminé,2025-08-05,2025-08-10,2025-08-15,Sophie Laurent,9,5
WO3569,EQ196,Nettoyage,Maintenance Moteur électrique 196 - Remplacement,Programmé,Terminé,2025-07-17,2025-07-27,2025-07-27,Marie Durand,8,20
WO3570,EQ373,Dépannage urgent,Maintenance Compresseur 373 - Remplacement,Très urgent,Annulé,2025-05-28,2025-06-11,,Martin Dubois,1,
WO3571,EQ341,Révision générale,Maintenance Convoyeur 341 - Contrôle,Programmé,Terminé,2025-06-09,2025-06-14,2025-06-18,Marie Durand,13,16
WO3572,EQ089,Inspection,Maintenance Pompe centrifuge 89 - Vérification,Très urgent,Annulé,2025-10-04,2025-10-14,,Claire Bernard,11,
WO3573,EQ453,Maintenance corrective,Maintenance Groupe électrogène 453 - Réparation,Normal,Terminé,2025-09-19,2025-10-01,2025-10-02,Martin Dubois,7,7
WO3574,EQ360,Maintenance corrective,Maintenance Moteur électrique 360 - Contrôle,Très urgent,Terminé,2025-10-13,2025-10-17,2025-10-15,Pierre Moreau,6,13
WO3575,EQ272,Maintenance préventive,Maintenance Transformateur 272 - Remplacement,Urgent,Terminé,2025-07-05,2025-07-15,2025-07-14,Sophie Laurent,3,3
WO3576,EQ148,Dépannage urgent,Maintenance Échangeur thermique 148 - Remplacement,Programmé,Terminé,2025-09-15,2025-09-16,2025-09-15,Martin Dubois,6,13
WO3577,EQ207,Maintenance corrective,Maintenance Groupe électrogène 207 - Contrôle,Normal,Terminé,2025-05-11,2025-05-13,2025-05-13,Claire Bernard,8,10
WO3578,EQ352,Maintenance préventive,Maintenance Échangeur thermique 352 - Contrôle,Normal,Annulé,2025-07-15,2025-07-23,,Pierre Moreau,9,
WO3579,EQ006,Inspection,Maintenance Convoyeur 06 - Remplacement,Normal,Annulé,2025-08-07,2025-08-10,,Marie Durand,10,
WO3580,EQ159,Révision générale,Maintenance Transformateur 159 - Vérification,Urgent,Terminé,2025-09-19,2025-09-27,2025-09-29,Marie Durand,5,5
WO3581,EQ424,Nettoyage,Maintenance Groupe électrogène 424 - Réparation,Programmé,Terminé,2025-05-10,2025-05-12,2025-05-11,Jean Leroy,16,17
WO3582,EQ328,Inspection,Maintenance Compresseur 328 - Vérification,Programmé,Terminé,2025-09-13,2025-09-15,2025-09-20,Martin Dubois,5,16
WO3583,EQ062,Inspection,Maintenance Transformateur 62 - Contrôle,Très urgent,Terminé,2025-07-23,2025-08-04,2025-08-08,Marie Durand,16,14
WO3584,EQ488,Dépannage urgent,Maintenance Réducteur 488 - Remplacement,Normal,Terminé,2025-09-28,2025-10-04,2025-10-05,Sophie Laurent,10,11
WO3585,EQ034,Inspection,Maintenance Presse hydraulique 34 - Contrôle,Très urgent,Terminé,2025-05-25,2025-05-26,2025-05-24,Pierre Moreau,1,11
WO3586,EQ234,Amélioration,Maintenance Transformateur 234 - Réparation,Normal,Terminé,2025-05-30,2025-06-10,2025-06-08,Pierre Moreau,5,4
WO3587,EQ413,Maintenance corrective,Maintenance Transformateur 413 - Réparation,Programmé,Terminé,2025-06-13,2025-06-24,2025-06-29,Sophie Laurent,15,2
WO3588,EQ056,Inspection,Maintenance Convoyeur 56 - Réparation,Urgent,Terminé,2025-07-06,2025-07-13,2025-07-15,Marie Durand,6,8
WO3589,EQ034,Révision générale,Maintenance Presse hydraulique 34 - Vérification,Très urgent,Annulé,2025-06-26,2025-07-02,,Marie Durand,9,
WO3590,EQ023,Révision générale,Maintenance Robot industriel 23 - Vérification,Très urgent,Terminé,2025-08-28,2025-09-01,2025-09-06,Sophie Laurent,5,14
WO3591,EQ304,Inspection,Maintenance Réducteur 304 - Vérification,Urgent,Annulé,2025-07-14,2025-07-23,,Marie Durand,10,
WO3592,EQ308,Dépannage urgent,Maintenance Transformateur 308 - Réparation,Programmé,Terminé,2025-09-06,2025-09-14,2025-09-17,Jean Leroy,2,13
WO3593,EQ465,Amélioration,Maintenance Presse hydraulique 465 - Vérification,Programmé,Terminé,2025-07-25,2025-08-06,2025-08-06,Claire Bernard,8,4
WO3594,EQ096,Maintenance préventive,Maintenance Presse hydraulique 96 - Remplacement,Très urgent,Terminé,2025-10-22,2025-10-26,2025-10-30,Pierre Moreau,8,8
WO3595,EQ460,Révision générale,Maintenance Groupe électrogène 460 - Remplacement,Très urgent,Terminé,2025-05-24,2025-05-25,2025-05-28,Jean Leroy,10,11
WO3596,EQ372,Dépannage urgent,Maintenance Échangeur thermique 372 - Réparation,Programmé,Annulé,2025-07-04,2025-07-05,,Marie Durand,3,
WO3597,EQ456,Nettoyage,Maintenance Groupe électrogène 456 - Contrôle,Normal,Terminé,2025-08-14,2025-08-22,2025-08-22,Jean Leroy,12,7
WO3598,EQ156,Amélioration,Maintenance Ventilateur 156 - Vérification,Très urgent,Annulé,2025-09-22,2025-10-04,,Pierre Moreau,9,
WO3599,EQ191,Amélioration,Maintenance Convoyeur 191 - Vérification,Normal,Terminé,2025-09-09,2025-09-18,2025-09-21,Marie Durand,10,8
WO3600,EQ314,Inspection,Maintenance Convoyeur 314 - Réparation,Programmé,Annulé,2025-07-17,2025-07-30,,Marie Durand,1,
WO3601,EQ129,Maintenance corrective,Maintenance Réducteur 129 - Contrôle,Très urgent,Terminé,2025-05-21,2025-05-26,2025-05-30,Marie Durand,4,6
WO3602,EQ464,Inspection,Maintenance Presse hydraulique 464 - Contrôle,Normal,Terminé,2025-09-30,2025-10-07,2025-10-09,Jean Leroy,14,7
WO3603,EQ368,Maintenance préventive,Maintenance Compresseur 368 - Réparation,Urgent,Terminé,2025-08-19,2025-08-22,2025-08-25,Sophie Laurent,4,6
WO3604,EQ005,Nettoyage,Maintenance Presse hydraulique 05 - Vérification,Urgent,Terminé,2025-09-03,2025-09-09,2025-09-13,Marie Durand,13,12
WO3605,EQ449,Inspection,Maintenance Réducteur 449 - Réparation,Normal,Terminé,2025-10-29,2025-11-10,2025-11-13,Martin Dubois,6,9
WO3606,EQ200,Dépannage urgent,Maintenance Ventilateur 200 - Contrôle,Programmé,Terminé,2025-07-03,2025-07-15,2025-07-13,Martin Dubois,14,13
WO3607,EQ024,Dépannage urgent,Maintenance Moteur électrique 24 - Remplacement,Programmé,Terminé,2025-09-12,2025-09-18,2025-09-21,Pierre Moreau,3,15
WO3608,EQ477,Inspection,Maintenance Ventilateur 477 - Vérification,Très urgent,Terminé,2025-06-22,2025-06-30,2025-06-29,Claire Bernard,15,1
WO3609,EQ324,Amélioration,Maintenance Transformateur 324 - Remplacement,Très urgent,Terminé,2025-07-03,2025-07-09,2025-07-12,Claire Bernard,10,3
WO3610,EQ447,Amélioration,Maintenance Robot industriel 447 - Remplacement,Très urgent,Terminé,2025-07-31,2025-08-09,2025-08-11,Sophie Laurent,12,5
WO3611,EQ305,Dépannage urgent,Maintenance Moteur électrique 305 - Réparation,Urgent,Terminé,2025-08-18,2025-09-01,2025-09-02,Pierre Moreau,14,8
WO3612,EQ310,Révision générale,Maintenance Réducteur 310 - Contrôle,Urgent,Terminé,2025-07-15,2025-07-18,2025-07-17,Sophie Laurent,1,6
WO3613,EQ489,Inspection,Maintenance Ventilateur 489 - Réparation,Urgent,Annulé,2025-07-11,2025-07-16,,Jean Leroy,2,
WO3614,EQ361,Inspection,Maintenance Robot industriel 361 - Remplacement,Programmé,Annulé,2025-07-08,2025-07-09,,Jean Leroy,10,
WO3615,EQ479,Maintenance préventive,Maintenance Presse hydraulique 479 - Remplacement,Très urgent,Terminé,2025-08-22,2025-09-03,2025-09-05,Pierre Moreau,7,17
WO3616,EQ434,Amélioration,Maintenance Chaudière 434 - Remplacement,Très urgent,Terminé,2025-10-05,2025-10-07,2025-10-05,Jean Leroy,5,15
WO3617,EQ204,Nettoyage,Maintenance Robot industriel 204 - Réparation,Très urgent,En cours,2025-10-29,2025-11-05,,Sophie Laurent,6,
WO3618,EQ082,Maintenance corrective,Maintenance Réducteur 82 - Remplacement,Normal,Terminé,2025-06-26,2025-07-01,2025-07-02,Martin Dubois,4,11
WO3619,EQ470,Nettoyage,Maintenance Transformateur 470 - Vérification,Urgent,Terminé,2025-10-28,2025-11-07,2025-11-10,Claire Bernard,5,18
WO3620,EQ150,Inspection,Maintenance Presse hydraulique 150 - Réparation,Normal,Terminé,2025-05-25,2025-06-03,2025-06-05,Marie Durand,12,20
WO3621,EQ050,Nettoyage,Maintenance Pompe centrifuge 50 - Vérification,Programmé,Annulé,2025-05-13,2025-05-14,,Pierre Moreau,13,
WO3622,EQ253,Dépannage urgent,Maintenance Robot industriel 253 - Remplacement,Programmé,Annulé,2025-07-09,2025-07-13,,Martin Dubois,6,
WO3623,EQ104,Révision générale,Maintenance Transformateur 104 - Vérification,Programmé,Terminé,2025-07-19,2025-07-31,2025-08-01,Jean Leroy,7,4
WO3624,EQ440,Dépannage urgent,Maintenance Compresseur 440 - Contrôle,Très urgent,Annulé,2025-07-12,2025-07-24,,Martin Dubois,1,
WO3625,EQ081,Dépannage urgent,Maintenance Ventilateur 81 - Remplacement,Très urgent,Terminé,2025-06-15,2025-06-28,2025-06-30,Marie Durand,11,5
WO3626,EQ404,Inspection,Maintenance Presse hydraulique 404 - Contrôle,Programmé,Terminé,2025-10-18,2025-10-28,2025-10-27,Claire Bernard,2,16
WO3627,EQ231,Inspection,Maintenance Chaudière 231 - Vérification,Normal,Terminé,2025-06-15,2025-06-21,2025-06-19,Martin Dubois,4,8
WO3628,EQ210,Inspection,Maintenance Robot industriel 210 - Réparation,Programmé,Terminé,2025-09-26,2025-09-28,2025-09-27,Sophie Laurent,11,3
WO3629,EQ039,Nettoyage,Maintenance Échangeur thermique 39 - Remplacement,Normal,Terminé,2025-10-20,2025-11-02,2025-11-04,Claire Bernard,4,10
WO3630,EQ158,Nettoyage,Maintenance Groupe électrogène 158 - Vérification,Programmé,Terminé,2025-05-21,2025-06-04,2025-06-09,Martin Dubois,10,18
WO3631,EQ287,Inspection,Maintenance Pompe centrifuge 287 - Vérification,Très urgent,Annulé,2025-09-19,2025-09-26,,Jean Leroy,3,
WO3632,EQ236,Amélioration,Maintenance Moteur électrique 236 - Vérification,Urgent,Terminé,2025-09-12,2025-09-24,2025-09-26,Claire Bernard,4,3
WO3633,EQ125,Inspection,Maintenance Moteur électrique 125 - Contrôle,Très urgent,Terminé,2025-05-14,2025-05-20,2025-05-22,Jean Leroy,9,7
WO3634,EQ253,Dépannage urgent,Maintenance Robot industriel 253 - Réparation,Programmé,Terminé,2025-09-21,2025-09-30,2025-10-04,Martin Dubois,2,2
WO3635,EQ038,Maintenance préventive,Maintenance Ventilateur 38 - Vérification,Urgent,Terminé,2025-06-18,2025-06-26,2025-06-24,Jean Leroy,8,10
WO3636,EQ047,Maintenance corrective,Maintenance Transformateur 47 - Contrôle,Très urgent,Terminé,2025-09-04,2025-09-06,2025-09-11,Pierre Moreau,5,11
WO3637,EQ068,Maintenance préventive,Maintenance Presse hydraulique 68 - Remplacement,Très urgent,Terminé,2025-10-14,2025-10-18,2025-10-22,Jean Leroy,13,5
WO3638,EQ143,Amélioration,Maintenance Convoyeur 143 - Réparation,Urgent,Annulé,2025-06-18,2025-06-21,,Claire Bernard,15,
WO3639,EQ006,Révision générale,Maintenance Convoyeur 06 - Vérification,Normal,En cours,2025-10-22,2025-10-31,,Claire Bernard,3,
WO3640,EQ022,Inspection,Maintenance Échangeur thermique 22 - Remplacement,Normal,Terminé,2025-07-07,2025-07-20,2025-07-19,Sophie Laurent,9,1
WO3641,EQ045,Amélioration,Maintenance Groupe électrogène 45 - Vérification,Normal,Annulé,2025-09-23,2025-09-26,,Pierre Moreau,15,
WO3642,EQ176,Révision générale,Maintenance Groupe électrogène 176 - Réparation,Urgent,Terminé,2025-05-10,2025-05-24,2025-05-29,Jean Leroy,12,18
WO3643,EQ438,Révision générale,Maintenance Presse hydraulique 438 - Vérification,Urgent,Annulé,2025-05-25,2025-05-26,,Sophie Laurent,12,
WO3644,EQ157,Dépannage urgent,Maintenance Convoyeur 157 - Remplacement,Urgent,En cours,2025-10-27,2025-11-03,,Jean Leroy,6,
WO3645,EQ382,Révision générale,Maintenance Moteur électrique 382 - Réparation,Urgent,Terminé,2025-09-01,2025-09-13,2025-09-16,Marie Durand,8,20
WO3646,EQ143,Amélioration,Maintenance Convoyeur 143 - Contrôle,Normal,Annulé,2025-09-26,2025-10-03,,Claire Bernard,12,
WO3647,EQ267,Révision générale,Maintenance Compresseur 267 - Remplacement,Très urgent,Terminé,2025-10-26,2025-10-31,2025-10-29,Martin Dubois,15,6
WO3648,EQ197,Nettoyage,Maintenance Compresseur 197 - Vérification,Normal,Terminé,2025-06-24,2025-06-28,2025-07-03,Martin Dubois,7,15
WO3649,EQ056,Inspection,Maintenance Convoyeur 56 - Remplacement,Très urgent,Annulé,2025-06-08,2025-06-21,,Claire Bernard,2,
WO3650,EQ272,Inspection,Maintenance Transformateur 272 - Remplacement,Urgent,Terminé,2025-08-04,2025-08-16,2025-08-14,Sophie Laurent,10,2
WO3651,EQ266,Révision générale,Maintenance Pompe centrifuge 266 - Remplacement,Normal,Terminé,2025-09-16,2025-09-27,2025-09-25,Martin Dubois,16,11
WO3652,EQ491,Inspection,Maintenance Réducteur 491 - Remplacement,Programmé,Ouvert,2025-11-04,2025-11-10,,Claire Bernard,5,
WO3653,EQ004,Amélioration,Maintenance Chaudière 04 - Vérification,Urgent,Annulé,2025-09-07,2025-09-18,,Jean Leroy,7,
WO3654,EQ448,Nettoyage,Maintenance Transformateur 448 - Réparation,Normal,Annulé,2025-07-04,2025-07-15,,Pierre Moreau,8,
WO3655,EQ493,Dépannage urgent,Maintenance Réducteur 493 - Réparation,Programmé,Terminé,2025-07-11,2025-07-23,2025-07-24,Sophie Laurent,11,20
WO3656,EQ465,Amélioration,Maintenance Presse hydraulique 465 - Réparation,Programmé,Annulé,2025-05-27,2025-06-03,,Pierre Moreau,6,
WO3657,EQ318,Nettoyage,Maintenance Transformateur 318 - Réparation,Urgent,Terminé,2025-08-21,2025-08-28,2025-09-01,Martin Dubois,15,8
WO3658,EQ291,Nettoyage,Maintenance Transformateur 291 - Vérification,Urgent,Annulé,2025-06-11,2025-06-16,,Martin Dubois,2,
WO3659,EQ066,Dépannage urgent,Maintenance Ventilateur 66 - Vérification,Très urgent,Terminé,2025-10-18,2025-10-21,2025-10-20,Martin Dubois,3,11
WO3660,EQ413,Maintenance corrective,Maintenance Transformateur 413 - Contrôle,Urgent,Terminé,2025-09-25,2025-09-27,2025-10-01,Claire Bernard,2,1
WO3661,EQ025,Nettoyage,Maintenance Robot industriel 25 - Remplacement,Programmé,Terminé,2025-10-27,2025-11-06,2025-11-05,Martin Dubois,5,5
WO3662,EQ083,Amélioration,Maintenance Échangeur thermique 83 - Vérification,Très urgent,Terminé,2025-07-13,2025-07-25,2025-07-26,Sophie Laurent,16,7
WO3663,EQ067,Inspection,Maintenance Transformateur 67 - Vérification,Programmé,Terminé,2025-09-29,2025-10-01,2025-10-04,Sophie Laurent,9,7
WO3664,EQ055,Inspection,Maintenance Groupe électrogène 55 - Vérification,Très urgent,Terminé,2025-06-16,2025-06-30,2025-06-28,Marie Durand,6,14
WO3665,EQ017,Maintenance préventive,Maintenance Échangeur thermique 17 - Vérification,Très urgent,En cours,2025-10-14,2025-10-17,,Claire Bernard,3,
WO3666,EQ278,Dépannage urgent,Maintenance Presse hydraulique 278 - Contrôle,Programmé,Terminé,2025-08-01,2025-08-04,2025-08-02,Sophie Laurent,7,20
WO3667,EQ477,Révision générale,Maintenance Ventilateur 477 - Vérification,Très urgent,Annulé,2025-07-31,2025-08-07,,Sophie Laurent,7,
WO3668,EQ302,Révision générale,Maintenance Ventilateur 302 - Remplacement,Urgent,Terminé,2025-06-13,2025-06-20,2025-06-20,Marie Durand,5,14
WO3669,EQ336,Dépannage urgent,Maintenance Échangeur thermique 336 - Contrôle,Normal,Terminé,2025-07-31,2025-08-10,2025-08-13,Pierre Moreau,1,20
WO3670,EQ323,Amélioration,Maintenance Ventilateur 323 - Contrôle,Normal,Terminé,2025-05-11,2025-05-16,2025-05-20,Sophie Laurent,12,16
WO3671,EQ061,Révision générale,Maintenance Pompe centrifuge 61 - Remplacement,Urgent,Terminé,2025-05-10,2025-05-24,2025-05-28,Jean Leroy,2,19
WO3672,EQ408,Amélioration,Maintenance Groupe électrogène 408 - Remplacement,Normal,Terminé,2025-06-30,2025-07-07,2025-07-05,Sophie Laurent,11,7
WO3673,EQ425,Révision générale,Maintenance Réducteur 425 - Contrôle,Normal,Terminé,2025-08-04,2025-08-17,2025-08-22,Martin Dubois,2,7
WO3674,EQ468,Amélioration,Maintenance Pompe centrifuge 468 - Vérification,Normal,Terminé,2025-06-20,2025-06-22,2025-06-23,Marie Durand,10,12
WO3675,EQ025,Révision générale,Maintenance Robot industriel 25 - Remplacement,Très urgent,Terminé,2025-08-24,2025-09-04,2025-09-05,Claire Bernard,8,17
WO3676,EQ208,Nettoyage,Maintenance Groupe électrogène 208 - Vérification,Très urgent,Annulé,2025-05-26,2025-06-05,,Claire Bernard,14,
WO3677,EQ317,Révision générale,Maintenance Robot industriel 317 - Vérification,Urgent,Terminé,2025-09-28,2025-10-02,2025-10-06,Pierre Moreau,2,11
WO3678,EQ239,Maintenance corrective,Maintenance Transformateur 239 - Vérification,Programmé,Annulé,2025-08-18,2025-08-23,,Claire Bernard,12,
WO3679,EQ333,Dépannage urgent,Maintenance Compresseur 333 - Contrôle,Urgent,En cours,2025-10-31,2025-11-01,,Claire Bernard,15,
WO3680,EQ197,Nettoyage,Maintenance Compresseur 197 - Remplacement,Programmé,Terminé,2025-09-02,2025-09-06,2025-09-06,Claire Bernard,7,5
WO3681,EQ137,Dépannage urgent,Maintenance Chaudière 137 - Contrôle,Programmé,Terminé,2025-10-24,2025-11-05,2025-11-09,Marie Durand,7,6
WO3682,EQ486,Amélioration,Maintenance Robot industriel 486 - Contrôle,Normal,Annulé,2025-06-05,2025-06-18,,Claire Bernard,6,
WO3683,EQ372,Amélioration,Maintenance Échangeur thermique 372 - Remplacement,Très urgent,Terminé,2025-05-17,2025-05-23,2025-05-28,Sophie Laurent,2,18
WO3684,EQ395,Inspection,Maintenance Réducteur 395 - Contrôle,Programmé,Terminé,2025-08-19,2025-08-27,2025-08-25,Marie Durand,5,9
WO3685,EQ112,Dépannage urgent,Maintenance Robot industriel 112 - Réparation,Programmé,Terminé,2025-05-17,2025-05-24,2025-05-24,Martin Dubois,16,2
WO3686,EQ132,Maintenance préventive,Maintenance Moteur électrique 132 - Vérification,Très urgent,Terminé,2025-05-19,2025-05-26,2025-05-24,Jean Leroy,4,4
WO3687,EQ324,Dépannage urgent,Maintenance Transformateur 324 - Réparation,Très urgent,Terminé,2025-08-04,2025-08-06,2025-08-05,Marie Durand,4,17
WO3688,EQ044,Maintenance corrective,Maintenance Moteur électrique 44 - Réparation,Urgent,Terminé,2025-05-17,2025-05-19,2025-05-22,Jean Leroy,5,20
WO3689,EQ211,Dépannage urgent,Maintenance Groupe électrogène 211 - Contrôle,Très urgent,Terminé,2025-07-17,2025-07-29,2025-08-01,Claire Bernard,15,20
WO3690,EQ002,Maintenance préventive,Maintenance Convoyeur 02 - Contrôle,Programmé,Terminé,2025-06-27,2025-07-09,2025-07-13,Sophie Laurent,4,13
WO3691,EQ010,Maintenance corrective,Maintenance Échangeur thermique 10 - Vérification,Urgent,Terminé,2025-09-28,2025-09-30,2025-09-28,Martin Dubois,6,10
WO3692,EQ117,Nettoyage,Maintenance Réducteur 117 - Réparation,Urgent,Annulé,2025-09-08,2025-09-16,,Claire Bernard,7,
WO3693,EQ127,Maintenance préventive,Maintenance Compresseur 127 - Réparation,Normal,Annulé,2025-09-26,2025-10-10,,Marie Durand,8,
WO3694,EQ295,Maintenance préventive,Maintenance Convoyeur 295 - Remplacement,Urgent,Terminé,2025-06-14,2025-06-16,2025-06-15,Jean Leroy,10,3
WO3695,EQ079,Nettoyage,Maintenance Moteur électrique 79 - Vérification,Très urgent,En cours,2025-10-24,2025-10-31,,Jean Leroy,8,
WO3696,EQ147,Dépannage urgent,Maintenance Chaudière 147 - Contrôle,Normal,En cours,2025-10-30,2025-11-01,,Marie Durand,11,
WO3697,EQ193,Maintenance corrective,Maintenance Transformateur 193 - Vérification,Très urgent,Terminé,2025-05-28,2025-05-31,2025-05-30,Sophie Laurent,7,5
